X,Y,codigo,municipio,distrito_m,nucleo_urb,nom_calle,numero,ubicacion,estado,anio_insta,tapa_norm,diametro,registro,tipo,modelo,marca,tipo_red1,tapon,propiedad,profundida,icon_url
-5.83286696930667,37.3338344741275,"31446",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ CACERES,LAT. Nº 1 CL\ BADAJOZ,En acera,En servicio,"2020",No,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.900000,./0.png
-5.92368609059614,37.3324977920231,"24942",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ ATENAS,"3",En acera,En servicio,"2004",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93647286265946,37.4080156499738,"13371",SEVILLA,SE_ESTE,SEVILLA,CL\ NIRVANA,J. DEL EDEN CASA Nº4,En acera,En servicio,"1987",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00872085772483,37.3849989484863,"27323",SEVILLA,SE_TRIANA,SEVILLA,CL\ ANCORA,"2",En acera,En servicio,"2009",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94959775517889,37.4057563055126,"9128",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ EL PINO DE SANTA CLARA,"3",En acera,En servicio,"2023",No,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98824432896475,37.3059261811956,"24658",DOS HERMANAS,DH_FUENTE DEL REY,,IE\ PLANTA DE COMPOST,PLANTA DE COMPOST,Red interior en gran instalación,En servicio,"2004",Si,"40",Caja,EMASESA,ENCHUFE RAPIDO,IRUA,Agua bruta secundaria,No,Particular (Inst. EMASESA),0.000000,./0.png
-6.05019584536191,37.2861122854394,"17988",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ SAN JUAN,"49",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00203425696445,37.3806631481482,"2450",SEVILLA,SE_TRIANA,SEVILLA,CL\ FARMACEUTICO E. MURILLO HERRERA,5 accF,En acera,En servicio,"1979",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06330404513237,37.265819088133,"16349",LA PUEBLA DEL RIO,LP_CENTRO,LA PUEBLA DEL RIO,CL\ ARBOLEDA,"21",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-5.98601148052106,37.3867985160973,"12974",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ NARDO,ESQ. PLAZA DE CURTID,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98615433281902,37.3865959482501,"12955",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ CURTIDORES,JUNTO Nº7,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99428197895846,37.4035740638946,"11158",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ RESOLANA,43 ESQ. C/VIB-ARRAGEL,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9950691899571,37.401663767866,"11167",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ VASCONGADAS,FTE. Nº 4accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98277887542472,37.4112559401686,"10087",SEVILLA,SE_MACARENA,SEVILLA,CL\ DOCTOR MOROTE CALAFACH,"3",En acera,En servicio,"1974",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92091720054553,37.2643711504976,"22803",DOS HERMANAS,DH_DOS HERMANAS SUR,DOS HERMANAS,CL\ TRAMONTANA,S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99675759526889,37.3518257141296,"24455",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ LONGITUDINAL A (Z.A.L.),LA ESCLUSA.- PTO. DE SEVILLA,En acera,En servicio,"2004",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,Particular,0.000000,./0.png
-5.97162666606967,37.3256019921548,"3663",SEVILLA,SE_BELLAVISTA-LA PALMERA,BELLAVISTA,CL\ CAMINO DE LA ERMITA DE LA VIRGEN DE VALME,"44",En acera,En servicio,"1975",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.73808607199545,37.3794542541663,"20206",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,AV\ DE LA IGUALDAD,ESQ. CL\ RIO GENIL,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75672808350175,37.3733716001634,"20326",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ LUIS CERNUDA,Nº 8,En acera,En servicio,"1970",Si,"40",Caja,JARDIN,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.82494219076804,37.340862915948,"23812",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ ESCULTOR JUAN DE JUNI,"2",En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.02967887414307,37.4228607512507,"26688",CAMAS,CA_ZONA INDUSTRIAL,CAMAS,CL\ RUTA DE LA PLATA,ENTRE AV\ DEL ZOTAL Y CL\ BALAT,En calzada,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99134817232331,37.3874536845128,"27339",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ DON REMONDO,ESQ. C/ SEGOVIAS,En calzada,En servicio,"2008",Si,"45",Caja,EMASESA,ENCHUFE RAPIDO,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.100000,./0.png
-5.99470948906119,37.392471284519,"25617",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ VARGAS CAMPOS,JTO. Nº 9,En acera,En servicio,"2010",Si,"45",Caja,EMASESA,ENCHUFE RAPIDO,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.99371274925138,37.3949851875635,"30934",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ CERVANTES,"6",En calzada,En servicio,"2018",Si,"45",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.8542632491702,37.3277267369673,"16056",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ LA PINTA,"2",En acera,En servicio,"1970",Si,"40",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9948145289328,37.3923396837957,"14295",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ RAFAEL PADURA,LAT. Nº 9 CL\ SIERPES,En acera,En servicio,"1998",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94887509977582,37.3936353472042,"8641",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ ECONOMIA,"7",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96216703429037,37.3938720445167,"8756",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ JERUSALEN,5 DE CL\ EFESO,En acera,En servicio,"1982",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96485494711581,37.393899266934,"7959",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,PZ\ EL NIÑO DE VALLECAS,"2",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97126204035625,37.4206536262855,"10738",SEVILLA,SE_NORTE,SEVILLA,CL\ CORRAL DE LOS BARQUILLEROS,"14",En acera,En servicio,"1983",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98405812036677,37.395783221224,"32282",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ SOL,94A,En acera,En servicio,"1985",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00525313178878,37.4041330022056,"19044",SEVILLA,SE_TRIANA,SEVILLA,AV\ ALBERT EINSTEIN,FTE. CL\ LOUIS PASTEUR,En acera,En servicio,"1992",Si,"45",Caja,BLINDADA,,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.96829112487404,37.3753463772426,"5103",SEVILLA,SE_NERVION,SEVILLA,AV\ RAMON Y CAJAL,47-49,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96718165560721,37.3777238870296,"5084",SEVILLA,SE_NERVION,SEVILLA,CL\ MAESTRO PEDRO BRAÑA,ESQ. PJ A. ARGÜELLES,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93986972985886,37.3776014181212,"22560",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ BUJALANCE,"9",En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92710380292027,37.3366281303929,"20636",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ TERMI,S/N,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.84573713755822,37.3367564058106,"15752",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ NUESTRA SEÑORA DEL AGUILA,PROX. PZA.CERVANTES,En acera,En servicio,"1970",Si,"40",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98938347483451,37.4039999610833,"13986",SEVILLA,SE_MACARENA,SEVILLA,CL\ DON FADRIQUE,FTE. Nº 23,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06635980617925,37.2693077418322,"24541",LA PUEBLA DEL RIO,LP_POZO CONCEJO,LA PUEBLA DEL RIO,CL\ ADRIANO,FTE. Nº 10,En acera,En servicio,"2003",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96801589042211,37.3948489167596,"23818",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,PZ\ BUEN PASTOR NIÑO,DETRAS Nº 4 DE NARANJITO DE TRIANA,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99871591503865,37.3914434650743,"12076",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ SAN ROQUE,"10",En acera,En servicio,"1987",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98112103327805,37.403313768196,"9738",SEVILLA,SE_MACARENA,SEVILLA,AV\ CRUZ ROJA,47accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99400997513491,37.390740804776,"23529",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ MORENO LOPEZ,ESQ. MAESTRO GAMEZ LASERNA,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96621438951137,37.3888347172583,"7608",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,AV\ EL GRECO,"46",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,ENCHUFE RAPIDO,ODRIOZOLA,Potable secundaria,No,EMASESA,0.100000,./0.png
-5.98119489910755,37.3766455457878,"3836",SEVILLA,SE_SUR,SEVILLA,PZ\ ALFONSO DE COSSIO,1 accG,En acera,En servicio,"1976",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98259728902303,37.3746615372301,"3846",SEVILLA,SE_SUR,SEVILLA,CL\ SAN SALVADOR,"3",En acera,En servicio,"2005",Si,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.300000,./0.png
-5.84285979729992,37.3429173860487,"27231",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ SAN CUCUFATE,ESQ. C/ BARRIO OBRERO,En acera,En servicio,"2009",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.84362120860215,37.3474298002356,"23101",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,PZ\ DE LOS MARES,S/N,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.97924078591205,37.3463991333725,"3181",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,AV\ PASEO DE EUROPA,19 accB,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97908444312194,37.34915343551,"3190",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,AV\ VIRGEN DE LA ESPERANZA,8-10,En acera,En servicio,"1974",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94542558482956,37.4862947287995,"17049",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ BALTASAR ALCAZAR,"36",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96701307250761,37.3745258048409,"17647",SEVILLA,SE_SUR,SEVILLA,CL\ CINCA,"4",En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.83946861485304,37.3397341187396,"26575",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ SAN SEBASTIAN,"75",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97781603836123,37.3841717248574,"5443",SEVILLA,SE_NERVION,SEVILLA,NU\ OSCAR CARVALLO,FTE. 1 accA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92830246680724,37.4807107688972,"28114",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,AV\ DE LA CIENCIA,"19",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92540445685996,37.4015046356654,"13546",SEVILLA,SE_ESTE,SEVILLA,AV\ EMILIO LEMOS,5 accA,En acera,En servicio,"1989",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.84402152774183,37.335333751833,"28202",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ BAILEN,JTO. Nº 70,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97849026603402,37.3713459062899,"4761",SEVILLA,SE_SUR,SEVILLA,CL\ RAMON CARANDE,ESQ. CL\ JORGE GUILLEN,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.8344414030244,37.3420289583759,"27918",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ NUESTRO PADRE JESUS DEL SOBERANO PODER,S/N,En acera,En servicio,"2009",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98757837756764,37.3983733210759,"31409",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ DUQUE CORNEJO,"7",En acera,En servicio,"2020",,"45",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,1.200000,./0.png
-6.07121033765237,37.2618436142239,"26376",LA PUEBLA DEL RIO,LP_LAS POMPAS-LAS MARISMAS,LA PUEBLA DEL RIO,AV\ ISLA MAYOR,FTE LOCALES COMERCIALES,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.300000,./0.png
-5.93615648881016,37.2690221372724,"22327",DOS HERMANAS,DH_DOS HERMANAS OESTE,DOS HERMANAS,AV\ QUINTA,ESQ. AV\ EL TRIUNFO,En calzada,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97434826823004,37.3749051904582,"24463",SEVILLA,SE_SUR,SEVILLA,CL\ AVION CUATRO VIENTOS,ESQ. CL\ VIRGEN DEL SOL,En acera,En servicio,"2004",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9990982480651,37.3973675338015,"11041",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ JUAN RABADAN,"17",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93206876820184,37.4882630002908,"27285",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ JOHANN GUTENBERG,FTE. 4 B,En acera,En servicio,"1993",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.03971865879496,37.403025116464,"16645",CAMAS,CA_CAMAS,CAMAS,CL\ POMPEYO,FTE. 3,En acera,En servicio,"2000",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93496027583126,37.3085784477037,"28521",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,PJ\ PEPE ARQUELLADA,ESQ. BU\ FELIPE GONZALEZ MARQUEZ,En acera,En servicio,"2008",No,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.95185813760918,37.3768084590182,"32354",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ LA NIÑA DE LA PUEBLA,"22",En acera,En servicio,"2022",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.750000,./0.png
-5.95455171155802,37.4119541928696,"11326",SEVILLA,SE_NORTE,SEVILLA,CL\ METALURGIA,"48",En acera,En servicio,"1986",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93195337627432,37.4834501367235,"28065",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,RD\ RONDA DEL CAÑAMO III,"37",En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98689996382389,37.39615764834,"30462",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ SANTA PAULA,ESQ.. CL\ SANCHEZ DE CASTRO,En acera,En servicio,"2016",Si,"45",Caja,EMASESA,ENCHUFE RAPIDO,IRUA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.95904056241707,37.3729117861566,"23353",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ VIRGILIO MATTONI,LAT. Nº 78accA,En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,SEVILLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92566634167444,37.2727588127761,"21853",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ ORFEBRES,"13",En acera,En servicio,"1999",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-6.06044085663817,37.2875437316728,"17953",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ RENOVACION,"11",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.04720965900005,37.2948266817011,"17970",CORIA DEL RIO,CO_NORTE-GUADALQUIVIR,CORIA DEL RIO,CL\ TARFIA,FTE. Nº29,En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99751525409575,37.3700276706467,"3034",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ ANTONIO BIENVENIDA (R. FERIAL),"22",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00252248136371,37.3722888956023,"2116",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ VIRGEN DE LA CINTA,"47",En acera,En servicio,"1980",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.03298329034891,37.3625824885271,"16536",SAN JUAN DE AZNALFARACHE,SJ_BARRIO ALTO-MONTELAR,SAN JUAN DE AZNALFARACHE,CL\ ESPERANZA APONTE,LATERAL IGLESIA,En acera,En servicio,"1970",Si,"60",Caja,OTRAS,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.03429418582139,37.3593139620793,"16556",SAN JUAN DE AZNALFARACHE,SJ_BARRIO ALTO-MONTELAR,SAN JUAN DE AZNALFARACHE,CL\ ISABEL LA CATOLICA,ESQ.C/28 DE FEBRERO,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9328108362727,37.3458204526542,"25286",DOS HERMANAS,DH_CONDEQUINTO,CONDEQUINTO,CL\ HISTORIADOR JUAN MANZANO (CONDEQUINTO),ENTRE CL\ MARTIN ALONSO PINZON Y CL\ AMERICO VESPUCIO,En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.91363915210433,37.2774964764465,"25214",DOS HERMANAS,DH_DOS HERMANAS CENTRO ESTE,DOS HERMANAS,AV\ DE ESPAÑA,"201",En calzada,En servicio,"2005",Si,"60",Caja,EMASESA,,SEVILLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98737166265328,37.364163349734,"3503",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ SOR GREGORIA DE SANTA TERESA,"14",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97408917245878,37.3126107679662,"20789",DOS HERMANAS,DH_FUENTE DEL REY,FUENTE DEL REY,CR\ SE-3206 (ISLA MENOR BARRIADA),ESQ. CL\ ADALID DOMINGO MARTIN,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91701117311975,37.3475925879339,"26015",ALCALA DE GUADAIRA,AG_SEVILLA GOLF,SEVILLA GOLF,CL\ HIERRO (SEVILLA GOLF),S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.02723029821818,37.3542762495838,"27181",SAN JUAN DE AZNALFARACHE,SJ_SAN JUAN SUR-LOS CHARCONES,SAN JUAN DE AZNALFARACHE,CL\ AMSTERDAM,JTO. LIDL,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06749356427554,37.2873196924984,"25853",CORIA DEL RIO,CO_HUERTA EL ROCIO-OESTE,CORIA DEL RIO,UR\ HUERTA DEL ROCIO,EN CM\ DEL CHICHARRACHE,En acera,En servicio,"2006",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-6.01239073745547,37.392467326631,"19201",SEVILLA,SE_TRIANA,SEVILLA,CL\ JUAN ANTONIO DE VIZARRON,FTE. 1,En acera,En servicio,"1992",Si,"45",Caja,BLINDADA,,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.9761724605469,37.3803210484642,"5249",SEVILLA,SE_NERVION,SEVILLA,CL\ CAMILO JOSE CELA,ESQ. CL\ BARRAU,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9768883341927,37.4848215123803,"31819",LA RINCONADA,RI_LA RINCONADA,LA RINCONADA,CL\ LUCIA SANCHEZ SAORNIL,JTO. Nº 12,En acera,En servicio,"2020",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97273370628822,37.3860266777408,"5373",SEVILLA,SE_NERVION,SEVILLA,CL\ LUIS DE MORALES,2accG,En acera,En servicio,"2022",Si,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92236142201804,37.3337214970215,"23342",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ LONDRES,ESQ. C/ PARIS,En acera,En servicio,"2010",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93332899117261,37.2846806643687,"26500",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,CL\ CARACAS,"26",En acera,En servicio,"2006",Si,"60",Caja,EMASESA,ENCHUFE RAPIDO,ODRIOZOLA,Potable secundaria,No,EMASESA,0.100000,./0.png
-5.96230231760709,37.3729397312978,"14148",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ ANIBAL GONZALEZ,"30",En acera,En servicio,"2000",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
